chart_id,chart_type,question,explanation,gold_spec,gold_value,gen_spec,gen_value,value_match,gold_looks_wrong,true_answer,audit_note,my_verdict,my_gold_verdict,my_gen_verdict,my_note
1gb8sqnptdsdvagz,bar_grouped,Find a hair removal type with a share of 10% or more in the under 30s group,"1. Retrieve the share values for each hair removal type in under 30s group
2. Check whether each value exceeds 10% or not
3. Find the hair removal types that satisfy the condition","{""ops"":[{""op"":""filter"",""id"":""n1"",""meta"":{""nodeId"":""n1"",""inputs"":[],""sentenceIndex"":1},""group"":""Under 30s""}],""ops2"":[{""op"":""filter"",""id"":""n2"",""meta"":{""nodeId"":""n2"",""inputs"":[""n1""],""sentenceIndex"":2},""field"":""Share of respondents"",""operator"":"">="",""value"":0.1}]}","[3 rows: Hollywood:0.35, Standard bikini line:0.15, Full bikini line:0.1]","{""ops2"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 2, ""view"": {""phase"": 1}, ""source"": ""recursive_step=1;taskId=o1""}, ""field"": ""Share of respondents"", ""operator"": "">="", ""value"": 0.1, ""group"": ""Under 30s""}]}","[3 rows: Hollywood:0.35, Standard bikini line:0.15, Full bikini line:0.1]",MATCH,0,"Hollywood (35%), Standard bikini line (15%), Full bikini line (10%) — the 3 types with share >=10% in the Under 30s group",Ours drops the Under-30s group filter (returns 7 rows across both age groups); baseline returns count=3 instead of the requested list of types.,,ok,,
4vcdm7lwwlgdd0h1,line_multiple,When was the year when the difference in wealth between the Senate and the House was the least?,"1. Calculate the wealth differences between the Senate and the House in each year
2. Sort the differences
3. Find the maximum value and year","{""ops"":[{""op"":""pairDiff"",""id"":""n1"",""meta"":{""nodeId"":""n1"",""inputs"":[],""sentenceIndex"":1},""by"":""Year"",""groupA"":""Senate"",""groupB"":""House"",""seriesField"":""Chamber"",""field"":""Median_Wealth_Million_USD"",""absolute"":true}],""ops2"":[{""op"":""findExtremum"",""id"":""n2"",""meta"":{""nodeId"":""n2"",""inputs"":[""n1""],""sentenceIndex"":2},""which"":""min"",""field"":""Median_Wealth_Million_USD""}]}",1.05 @2008,"{""ops"": [{""op"": ""diff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1, ""view"": {""phase"": 1}, ""source"": ""recursive_step=1;taskId=o1""}, ""field"": ""Median_Wealth_Million_USD"", ""groupA"": ""Senate"", ""groupB"": ""House"", ""signed"": false, ""by"": ""Year"", ""seriesField"": ""Chamber""}], ""ops2"": [{""op"": ""sort"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2, ""view"": {""phase"": 2}, ""source"": ""recursive_step=2;taskId=o2""}, ""field"": ""Median_Wealth_Million_USD"", ""order"": ""asc""}], ""ops3"": [{""op"": ""findExtremum"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 3, ""view"": {""phase"": 3}, ""source"": ""recursive_step=3;taskId=o3""}, ""field"": ""Median_Wealth_Million_USD"", ""which"": ""min""}]}",1.05 @2008,MATCH,0,2008 (smallest Senate-House difference = 1.05),"Question asks LEAST diff (2008, 1.05); ours found max diff (2016, 2.88) via findExtremum max, baseline correctly took smallest.",,ok,ok,
1hm2mi3o0ejxp7tn,bar_grouped,"Among untreated people, find the difference between the proportion of males and the proportion of females","1. Retrieve the share values who are currently untreated
2. Sum the male's share values among them
3. Sum the female's share values among them
4. Get the difference between male's value and female's value","{""ops"":[{""op"":""filter"",""id"":""n1"",""meta"":{""nodeId"":""n1"",""inputs"":[],""sentenceIndex"":1},""field"":""Group"",""include"":[""Hypertensive untreated"",""Normotensive untreated""]}],""ops2"":[{""op"":""sum"",""id"":""n2"",""meta"":{""nodeId"":""n2"",""inputs"":[""n1""],""sentenceIndex"":2},""field"":""Share of respondents"",""group"":""Men""}],""ops3"":[{""op"":""sum"",""id"":""n3"",""meta"":{""nodeId"":""n3"",""inputs"":[""n1""],""sentenceIndex"":3},""field"":""Share of respondents"",""group"":""Women""}],""ops4"":[{""op"":""diff"",""id"":""n4"",""meta"":{""nodeId"":""n4"",""inputs"":[""n2"",""n3""],""sentenceIndex"":4},""targetA"":""ref:n2"",""targetB"":""ref:n3"",""signed"":true}]}",-0.01 @__diff__,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Group"", ""include"": [""Hypertensive untreated"", ""Normotensive untreated""]}], ""ops2"": [{""op"": ""sum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Share of respondents"", ""group"": ""Men""}], ""ops3"": [{""op"": ""sum"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1""], ""sentenceIndex"": 3}, ""field"": ""Share of respondents"", ""group"": ""Women""}], ""ops4"": [{""op"": ""diff"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n2"", ""n3""], ""sentenceIndex"": 4}, ""field"": ""Share of respondents"", ""targetA"": ""ref:n2"", ""targetB"": ""ref:n3"", ""signed"": false}]}",0.01 @__diff__,MATCH,0,,,,,ok,
240rurpp2arislnt,bar_stacked,Find the difference between the response with the smallest percentage in the youngest group and the response with the highest percentage in the oldest group,"1. Sort the share values in 18-29 age group
2. Find the minimum value of them
3. Sort the share values in 65+ age group
4. Find the maximum value if them
5. Get the difference between youngest group's minimum value and oldest group's maximum value","{""ops"":[{""op"":""filter"",""id"":""n1"",""meta"":{""nodeId"":""n1"",""inputs"":[],""sentenceIndex"":1},""field"":""Age Group"",""operator"":""=="",""value"":""18–29""},{""op"":""findExtremum"",""id"":""n2"",""meta"":{""nodeId"":""n2"",""inputs"":[""n1""],""sentenceIndex"":1},""which"":""min"",""field"":""Share of respondents""}],""ops2"":[{""op"":""filter"",""id"":""n3"",""meta"":{""nodeId"":""n3"",""inputs"":[],""sentenceIndex"":2},""field"":""Age Group"",""operator"":""=="",""value"":""65+""},{""op"":""findExtremum"",""id"":""n4"",""meta"":{""nodeId"":""n4"",""inputs"":[""n3""],""sentenceIndex"":2},""which"":""max"",""field"":""Share of respondents""}],""ops3"":[{""op"":""diff"",""id"":""n5"",""meta"":{""nodeId"":""n5"",""inputs"":[""n2"",""n4""],""sentenceIndex"":3},""targetA"":""ref:n2"",""targetB"":""ref:n4"",""signed"":false}]}",51.0 @__diff__,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Age Group"", ""include"": [""18–29""]}], ""ops2"": [{""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Share of respondents"", ""which"": ""min""}], ""ops3"": [{""op"": ""filter"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [], ""sentenceIndex"": 3}, ""field"": ""Age Group"", ""include"": [""65+""]}], ""ops4"": [{""op"": ""filter"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n3""], ""sentenceIndex"": 4}, ""field"": ""Age Group"", ""include"": [""65+""]}, {""op"": ""findExtremum"", ""id"": ""n5"", ""meta"": {""nodeId"": ""n5"", ""inputs"": [""n4""], ""sentenceIndex"": 4}, ""field"": ""Share of respondents"", ""which"": ""max""}], ""ops5"": [{""op"": ""diff"", ""id"": ""n6"", ""meta"": {""nodeId"": ""n6"", ""inputs"": [""n2"", ""n5""], ""sentenceIndex"": 5}, ""field"": ""Share of respondents"", ""targetA"": ""ref:n2"", ""targetB"": ""ref:n5"", ""signed"": false}]}",51.0 @__diff__,MATCH,0,"51 (youngest min = 6, oldest max = 57; |57 - 6| = 51)",,,,ok,
2a8mliwolqqo6s5u,bar_stacked,In what year is the smallest difference between the market size of Asia Pacific region and the remaining three regions?,"1. For each year, get the difference between Asia Pacific's market size and sum of the remaining regions' market size
2. Sort the difference values
3. Find the minimum value and year","{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Region"", ""include"": [""Asia Pacific""]}], ""ops2"": [{""op"": ""sum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 2}, ""field"": ""Market_Size_Billion_USD"", ""group"": [""Americas"", ""Europe"", ""Japan""], ""by"": ""Year""}], ""ops3"": [{""op"": ""diff"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1"", ""n2""], ""sentenceIndex"": 3}, ""mode"": ""byKey"", ""by"": ""Year"", ""signed"": false}], ""ops4"": [{""op"": ""findExtremum"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n3""], ""sentenceIndex"": 4}, ""which"": ""min""}]}",0.41 @2015,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1, ""view"": {""phase"": 1, ""parallelGroup"": ""p1""}, ""source"": ""recursive_step=1;taskId=o1""}, ""group"": ""Asia Pacific""}, {""op"": ""sum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 1, ""view"": {""phase"": 1, ""parallelGroup"": ""p1""}, ""source"": ""recursive_step=2;taskId=o2""}, ""field"": ""Market_Size_Billion_USD"", ""group"": [""Americas"", ""Europe"", ""Japan""]}, {""op"": ""diff"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1"", ""n2""], ""sentenceIndex"": 1, ""view"": {""phase"": 2}, ""source"": ""recursive_step=3;taskId=o3""}, ""field"": ""Market_Size_Billion_USD"", ""targetA"": ""ref:n1"", ""targetB"": ""ref:n2"", ""group"": ""Asia Pacific"", ""signed"": false}], ""ops2"": [{""op"": ""sort"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n3""], ""sentenceIndex"": 2, ""view"": {""phase"": 3}, ""source"": ""recursive_step=4;taskId=o4""}, ""field"": ""Market_Size_Billion_USD"", ""order"": ""asc""}], ""ops3"": [{""op"": ""findExtremum"", ""id"": ""n5"", ""meta"": {""nodeId"": ""n5"", ""inputs"": [""n4""], ""sentenceIndex"": 3, ""view"": {""phase"": 4}, ""source"": ""recursive_step=5;taskId=o5""}, ""field"": ""Market_Size_Billion_USD"", ""which"": ""min""}]}",376.58 @__diff__,MISMATCH,0,"2015 (Asia Pacific minus sum of other three regions = 0.41, the smallest; 2013 is 0.42)",True answer is 2015 (diff 0.41 < 2013's 0.42); baseline returned 2013 with bogus value -400.49 (sum not grouped by year); gold and ours produced no spec.,,wrong,wrong,
1a6pxfig1xf4oeu3,bar_simple,Find a period with a franchise value of $200 million or less,"1. Find the first year where the franchise value is less than $200 million
2. Find the last year where the franchise value is over than $200 million
3. Get the period ",,,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Franchise value in million US dollars"", ""operator"": ""<"", ""value"": 200, ""xKindHint"": ""quantitative""}, {""op"": ""nth"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 1}, ""n"": 1, ""from"": ""left""}], ""ops2"": [{""op"": ""filter"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Franchise value in million US dollars"", ""operator"": "">"", ""value"": 200}, {""op"": ""nth"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n3""], ""sentenceIndex"": 2}, ""n"": 1, ""from"": ""right""}]}",empty,GOLD_EMPTY,0,2006-2012 (the years where franchise value is $200 million or less; 2013 onward all exceed 200),"Question wants the year range (2006-2012); ours returned empty (ops2 filter >200 over the already <200 subset), baseline returned a value diff 251 not a period.",,,,
1ashoniy42n3n5jr,bar_simple,Find the difference between the average revue with 2020 and the average revue with 2020 excluded,"1. Calculate the average revenue from 2013 to 2019
2. Calculate the average revenue from 2013 to 2020
3. Get the difference between them","{""ops"":[{""op"":""filter"",""id"":""n1"",""meta"":{""nodeId"":""n1"",""inputs"":[],""sentenceIndex"":1},""field"":""Year"",""operator"":""between"",""value"":[""2013"",""2019""]},{""op"":""average"",""id"":""n2"",""meta"":{""nodeId"":""n2"",""inputs"":[""n1""],""sentenceIndex"":1},""field"":""Operating revenue in m million NOK""}],""ops2"":[{""op"":""filter"",""id"":""n3"",""meta"":{""nodeId"":""n3"",""inputs"":[],""sentenceIndex"":2},""field"":""Year"",""operator"":""between"",""value"":[""2013"",""2020""]},{""op"":""average"",""id"":""n4"",""meta"":{""nodeId"":""n4"",""inputs"":[""n3""],""sentenceIndex"":2},""field"":""Operating revenue in m million NOK""}],""ops3"":[{""op"":""diff"",""id"":""n5"",""meta"":{""nodeId"":""n5"",""inputs"":[""n2"",""n4""],""sentenceIndex"":3},""targetA"":""ref:n2"",""targetB"":""ref:n4"",""signed"":false}]}",285.3036 @__diff__,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Year"", ""operator"": ""between"", ""value"": [""2013"", ""2019""], ""xKindHint"": ""nominal""}, {""op"": ""average"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 1}, ""field"": ""Operating revenue in m million NOK""}], ""ops2"": [{""op"": ""filter"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [], ""sentenceIndex"": 2}, ""field"": ""Year"", ""operator"": ""between"", ""value"": [""2013"", ""2020""], ""xKindHint"": ""nominal""}, {""op"": ""average"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n3""], ""sentenceIndex"": 2}, ""field"": ""Operating revenue in m million NOK""}], ""ops3"": [{""op"": ""diff"", ""id"": ""n5"", ""meta"": {""nodeId"": ""n5"", ""inputs"": [""n2"", ""n4""], ""sentenceIndex"": 3}, ""field"": ""Operating revenue in m million NOK"", ""targetA"": ""ref:n2"", ""targetB"": ""ref:n4"", ""signed"": false}]}",285.3036 @__diff__,MATCH,0,"285.3 (avg 2013-2019 = 4865.43 minus avg 2013-2020 = 4580.125; difference ≈285.3, signed -285.3)",,,,ok,
4twwx65oath7vrkt,line_multiple,Find the year in which the value of exports was greater than the minimum value of imports.,"1. Retrieve the minimum value of imports
2. Compare the exports' value of each year and the minimum imports' value
3. Select the years when the export's value is higher than the minimum imports' value","{""ops"":[{""op"":""filter"",""id"":""n1"",""meta"":{""nodeId"":""n1"",""inputs"":[],""sentenceIndex"":1},""field"":""Trade_Type"",""include"":[""Imports""]},{""op"":""findExtremum"",""id"":""n2"",""meta"":{""nodeId"":""n2"",""inputs"":[""n1""],""sentenceIndex"":1},""which"":""min"",""field"":""Value_Trillion_USD""}],""ops2"":[{""op"":""filter"",""id"":""n3"",""meta"":{""nodeId"":""n3"",""inputs"":[],""sentenceIndex"":2},""field"":""Trade_Type"",""include"":[""Exports""]},{""op"":""filter"",""id"":""n4"",""meta"":{""nodeId"":""n4"",""inputs"":[""n3"",""n2""],""sentenceIndex"":3},""field"":""Value_Trillion_USD"",""operator"":"">"",""value"":""ref:n2""}]}","[4 rows: 2007:1.16, 2008:1.31, 2010:1.29, 2011:1.5]","{""ops"": [{""op"": ""findExtremum"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1, ""view"": {""phase"": 1}, ""source"": ""recursive_step=1;taskId=o1""}, ""field"": ""Value_Trillion_USD"", ""group"": ""Imports"", ""which"": ""min""}], ""ops2"": [{""op"": ""diff"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2, ""view"": {""phase"": 2}, ""source"": ""recursive_step=2;taskId=o2""}, ""field"": ""Value_Trillion_USD"", ""group"": ""Exports"", ""signed"": false, ""targetValue"": ""ref:n1""}], ""ops3"": [{""op"": ""filter"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 3, ""view"": {""phase"": 3}, ""source"": ""recursive_step=3;taskId=o3""}, ""field"": ""Value_Trillion_USD"", ""operator"": "">"", ""value"": 0, ""group"": ""Exports""}]}","[12 rows: 2000:0.37, 2001:0.42, 2002:0.45, 2003:0.42]",MISMATCH,0,"Min imports = 1.15 (2001); years with exports > 1.15: 2007 (1.16), 2008 (1.31), 2010 (1.29), 2011 (1.5)",Gold filters Exports>1.15 yielding rows (correct: 2007/2008/2010/2011); ours' diffByValue and baseline's pairDiff both poison the working data so the final filter returns empty.,,ok,wrong,
1ar60b8rke2d8e64,bar_grouped,What year is the smallest difference between the two types?,"1. Calculate the rate differences between two types for each year
2. Sort them
3. Find the minimum value","{""ops"":[{""op"":""pairDiff"",""id"":""n1"",""meta"":{""nodeId"":""n1"",""inputs"":[],""sentenceIndex"":1},""by"":""Time Period"",""groupA"":""Average"",""groupB"":""Messaging apps"",""seriesField"":""Type"",""field"":""Retention rate"",""absolute"":true}],""ops2"":[{""op"":""findExtremum"",""id"":""n2"",""meta"":{""nodeId"":""n2"",""inputs"":[""n1""],""sentenceIndex"":2},""which"":""min"",""field"":""Retention rate""}]}",0.32 @1st month,"{""ops"": [{""op"": ""pairDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""by"": ""Time Period"", ""seriesField"": ""Type"", ""field"": ""Retention rate"", ""groupA"": ""Average"", ""groupB"": ""Messaging apps"", ""absolute"": true}], ""ops2"": [{""op"": ""sort"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Retention rate"", ""order"": ""asc""}], ""ops3"": [{""op"": ""findExtremum"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 3}, ""field"": ""Retention rate"", ""which"": ""min""}]}",0.32 @1st month,MATCH,0,"1st month (smallest difference = 0.32: |0.68-0.36|; other diffs 0.38, 0.40, 0.44, 0.51)","Both used signed (non-absolute) diff then min, returning -0.51/12th month (largest magnitude), but smallest difference is 0.32 at 1st month; gold (0.32, 1st month) is correct.",,ok,ok,
7w9v4fsbg5ydxsr2,line_simple,Find the difference between the average percentage of even and odd years,"1. Retrieve the even years' percentage value
2. calculate the average of them
3. Retrieve the odd years' percentage value
4. Calculate the average of them
5. Get the difference between even years' average and odd   years' average","{""ops"":[{""op"":""filter"",""id"":""n1"",""meta"":{""nodeId"":""n1"",""inputs"":[],""sentenceIndex"":1},""field"":""Year"",""include"":[""2010"",""2012"",""2014"",""2016"",""2018""]},{""op"":""average"",""id"":""n2"",""meta"":{""nodeId"":""n2"",""inputs"":[""n1""],""sentenceIndex"":1},""field"":""Percentage of gross domestic product""}],""ops2"":[{""op"":""filter"",""id"":""n3"",""meta"":{""nodeId"":""n3"",""inputs"":[],""sentenceIndex"":2},""field"":""Year"",""include"":[""2009"",""2011"",""2013"",""2015"",""2017""]},{""op"":""average"",""id"":""n4"",""meta"":{""nodeId"":""n4"",""inputs"":[""n3""],""sentenceIndex"":2},""field"":""Percentage of gross domestic product""}],""ops3"":[{""op"":""diff"",""id"":""n5"",""meta"":{""nodeId"":""n5"",""inputs"":[""n2"",""n4""],""sentenceIndex"":3},""targetA"":""ref:n2"",""targetB"":""ref:n4"",""signed"":false}]}",0.156 @__diff__,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1, ""view"": {""phase"": 1, ""parallelGroup"": ""p1""}, ""source"": ""recursive_step=1;taskId=o1""}, ""field"": ""Year"", ""include"": [""2010"", ""2012"", ""2014"", ""2016"", ""2018""]}], ""ops2"": [{""op"": ""average"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2, ""view"": {""phase"": 2, ""parallelGroup"": ""p2""}, ""source"": ""recursive_step=2;taskId=o2""}, ""field"": ""Percentage of gross domestic product""}], ""ops3"": [{""op"": ""filter"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [], ""sentenceIndex"": 3, ""view"": {""phase"": 1, ""parallelGroup"": ""p1""}, ""source"": ""recursive_step=3;taskId=o3""}, ""field"": ""Year"", ""include"": [""2009"", ""2011"", ""2013"", ""2015"", ""2017""]}], ""ops4"": [{""op"": ""average"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n3""], ""sentenceIndex"": 4, ""view"": {""phase"": 2, ""parallelGroup"": ""p2""}, ""source"": ""recursive_step=4;taskId=o4""}, ""field"": ""Percentage of gross domestic product""}], ""ops5"": [{""op"": ""diff"", ""id"": ""n5"", ""meta"": {""nodeId"": ""n5"", ""inputs"": [""n2"", ""n4""], ""sentenceIndex"": 5, ""view"": {""phase"": 3}, ""source"": ""recursive_step=5;taskId=o5""}, ""field"": ""Percentage of gross domestic product"", ""targetA"": ""ref:n2"", ""targetB"": ""ref:n4"", ""signed"": false}]}",0.156 @__diff__,MATCH,0,0.156 (even-year avg 2.418 - odd-year avg 2.262),Gold=0.156 matches; ours=NaN (2nd filter chained off even-year subset→empty); baseline=0.1444 used between-ranges not even/odd parity.,,ok,ok,field는 쓰지 않아도 됨.
1a09xqtrj8zms716,bar_simple,What is the average value of top 3 malls' per sqaure foot cost?,"1. Sum up the top 3 values(Sydney, Melbourne, Brisbane)
2. Divide the sum value with 3","{""ops"":[{""op"":""retrieveValue"",""id"":""n1"",""meta"":{""nodeId"":""n1"",""inputs"":[],""sentenceIndex"":1},""field"":""City (Street)"",""target"":""Sydney (Pitt Street Mall)""},{""op"":""retrieveValue"",""id"":""n2"",""meta"":{""nodeId"":""n2"",""inputs"":[],""sentenceIndex"":1},""field"":""City (Street)"",""target"":""Melbourne (Bourke Street Mall)""},{""op"":""retrieveValue"",""id"":""n3"",""meta"":{""nodeId"":""n3"",""inputs"":[],""sentenceIndex"":1},""field"":""City (Street)"",""target"":""Brisbane (Brisbane Mall)""},{""op"":""add"",""id"":""n4"",""meta"":{""nodeId"":""n4"",""inputs"":[""n1"",""n2""],""sentenceIndex"":1},""targetA"":""ref:n1"",""targetB"":""ref:n2""},{""op"":""add"",""id"":""n5"",""meta"":{""nodeId"":""n5"",""inputs"":[""n4"",""n3""],""sentenceIndex"":1},""targetA"":""ref:n4"",""targetB"":""ref:n3""}],""ops2"":[{""op"":""scale"",""id"":""n6"",""meta"":{""nodeId"":""n6"",""inputs"":[""n5""],""sentenceIndex"":2},""target"":""ref:n5"",""factor"":0.3333333333333333}]}",600.0 @__scale__,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""City (Street)"", ""include"": [""Brisbane (Brisbane Mall)"", ""Melbourne (Bourke Street Mall)"", ""Sydney (Pitt Street Mall)""]}, {""op"": ""sum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 1}, ""field"": ""US dollars per square foot""}], ""ops2"": [{""op"": ""scale"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 2}, ""target"": ""ref:n2"", ""factor"": 0.3333333333}]}",600.0 @__scale__,MATCH,0,,,,,ok,
1bbe64wpvq06sknm,bar_simple,"For each fiscal year, find the difference between the corresponding year value and the overall average
","1. Calculate the average value for all fiscal years
2. Get the differences between each year's value and average value","{""ops"":[{""op"":""average"",""id"":""n1"",""meta"":{""nodeId"":""n1"",""inputs"":[],""sentenceIndex"":1},""field"":""Number of days in thousands""}],""ops2"":[{""op"":""diffByValue"",""id"":""n2"",""meta"":{""nodeId"":""n2"",""inputs"":[""n1""],""sentenceIndex"":2},""targetValue"":""ref:n1"",""signed"":true,""field"":""Number of days in thousands""}]}","[9 rows: 2010/11:-94.0, 2011/12:-64.0, 2012/13:589.0, 2013/14:-161.0]","{""ops"": [{""op"": ""average"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1, ""view"": {""phase"": 1}, ""source"": ""recursive_step=1;taskId=o1""}, ""field"": ""Number of days in thousands""}], ""ops2"": [{""op"": ""diff"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2, ""view"": {""phase"": 2}, ""source"": ""recursive_step=2;taskId=o2""}, ""field"": ""Number of days in thousands"", ""signed"": false, ""targetValue"": ""ref:n1""}]}","[9 rows: 2010/11:94.0, 2011/12:64.0, 2012/13:589.0, 2013/14:161.0]",MISMATCH,0,"avg=4597; per-year signed diffs: 2010/11=-94, 2011/12=-64, 2012/13=589, 2013/14=-161, 2014/15=-524, 2015/16=-108, 2016/17=935, 2017/18=-682, 2018/19=109",Question asks per-year diff vs overall avg (4597); all three specs do average→signed diffByValue producing the correct 9-row per-year diff list.,,ok,wrong, [제안근거: Op-selection is identical to gold; only the signed param differs.]
