chart_id,chart_type,question,explanation,gold_spec,gold_value,gen_spec,gen_value,value_match,gold_looks_wrong,true_answer,audit_note,my_verdict,my_gold_verdict,my_gen_verdict,my_note
1jabqwjz9pmd7qwz,line_simple,What was the median number of facilities between the years 2010 and 2019?,Filter the chart to include only the years from 2010 to 2019 inclusive. Collect the number of facilities for these selected years. Sort the collected values in ascending order. Calculate the median by averaging the two middle values.,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Year"", ""operator"": ""between"", ""value"": [""2010"", ""2019""]}], ""ops2"": [{""op"": ""sort"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Number of facilities"", ""order"": ""asc""}, {""op"": ""nth"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 2}, ""n"": [5, 6], ""from"": ""left""}], ""ops3"": [{""op"": ""average"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n3""], ""sentenceIndex"": 3}, ""field"": ""Number of facilities""}]}",268.0,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1, ""view"": {""phase"": 1}, ""source"": ""recursive_step=1;taskId=o1""}, ""field"": ""Year"", ""operator"": ""between"", ""value"": [""2010"", ""2019""], ""xKindHint"": ""temporal""}], ""ops2"": [{""op"": ""sort"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2, ""view"": {""phase"": 2}, ""source"": ""recursive_step=2;taskId=o2""}, ""field"": ""Number of facilities"", ""order"": ""asc""}], ""ops3"": [{""op"": ""nth"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 3, ""view"": {""phase"": 3}, ""source"": ""recursive_step=3;taskId=o3""}, ""field"": ""Number of facilities"", ""order"": ""asc"", ""n"": [5, 6]}, {""op"": ""average"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n3""], ""sentenceIndex"": 3, ""view"": {""phase"": 4}, ""source"": ""recursive_step=4;taskId=o4""}, ""field"": ""Number of facilities""}]}",268.0,MATCH,0,268,"Median of 10 values (2010-2019) = (266+270)/2 = 268; baseline & gold = 268 correct, ours = 324 (added a single nth value to itself, no nth extraction).",,wrong,ok,모두 틀림. Median operation 추가가 필요함.
1sf5c8wqw1192q6b,line_simple,How many dates was the growth rate below the average?,Calculate the average of the growth rate values across all dates. Compare each date's growth rate against that average. Count the dates that fall below it.,"{""ops"": [{""op"": ""average"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Growth rate of HICP (%)""}], ""ops2"": [{""op"": ""filter"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Growth rate of HICP (%)"", ""operator"": ""<"", ""value"": ""ref:n1""}], ""ops3"": [{""op"": ""count"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 3}}]}",5.0,"{""ops"": [{""op"": ""average"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1, ""view"": {""phase"": 1}, ""source"": ""recursive_step=1;taskId=o1""}, ""field"": ""Growth rate of HICP (%)""}], ""ops2"": [{""op"": ""diff"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2, ""view"": {""phase"": 2}, ""source"": ""recursive_step=2;taskId=o2""}, ""field"": ""Growth rate of HICP (%)"", ""signed"": true, ""targetValue"": ""ref:n1""}], ""ops3"": [{""op"": ""filter"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 3, ""view"": {""phase"": 3}, ""source"": ""recursive_step=3;taskId=o3""}, ""field"": ""Growth rate of HICP (%)"", ""operator"": ""<"", ""value"": 0}, {""op"": ""count"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n3""], ""sentenceIndex"": 3, ""view"": {""phase"": 4}, ""source"": ""recursive_step=4;taskId=o4""}, ""field"": ""Growth rate of HICP (%)""}]}",5.0,MATCH,0,5,"Avg=1.192; 5 dates below (0.7,0.7,0.9,0.9,1.1); ours=12 (filter chain broken by diffByValue), baseline=5 correct.",,ok,ok,diffByValue가 필요하지 않지만 정답임.
1vh62ks9wweck6m2,line_multiple,In which year did men and women report the most similar stress levels?,Calculate the absolute difference between the men's and women's stress levels for each year. Select the year that minimizes this gap.,"{""ops"": [{""op"": ""pairDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""groupA"": ""Men"", ""groupB"": ""Women"", ""seriesField"": ""Gender"", ""by"": ""Year"", ""field"": ""Level_of_Stress"", ""absolute"": true}], ""ops2"": [{""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""which"": ""min"", ""field"": ""Level_of_Stress""}]}",0.2 @2010,"{""ops"": [{""op"": ""pairDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""by"": ""Year"", ""seriesField"": ""Gender"", ""field"": ""Level_of_Stress"", ""groupA"": ""Men"", ""groupB"": ""Women"", ""signed"": true, ""absolute"": true}], ""ops2"": [{""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Level_of_Stress"", ""which"": ""min""}]}",0.2 @2010,MATCH,0,,,,,ok,
0jbrb1dcbliiampz,bar_simple,How many years had investments of over 22 Billion Euros in the years 2011 to 2014?,"Filter the chart to include only the years from 2011 to 2014 inclusive. Examine the ""Investments in Billion Euros"" value for each of these selected years. Count the years where this value exceeds 22.","{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Year"", ""operator"": ""between"", ""value"": [""2011"", ""2014""]}], ""ops2"": [{""op"": ""filter"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Investments in Billion Euros"", ""operator"": "">"", ""value"": 22}], ""ops3"": [{""op"": ""count"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 3}}]}",3.0,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1, ""view"": {""phase"": 1}, ""source"": ""recursive_step=1;taskId=o1""}, ""field"": ""Year"", ""include"": [""2011"", ""2012"", ""2013"", ""2014""]}], ""ops2"": [{""op"": ""filter"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2, ""view"": {""phase"": 2}, ""source"": ""recursive_step=2;taskId=o2""}, ""field"": ""Investments in Billion Euros"", ""operator"": "">"", ""value"": 22}, {""op"": ""count"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 2, ""view"": {""phase"": 3}, ""source"": ""recursive_step=3;taskId=o3""}}]}",3.0,MATCH,0,3,"2011/2012/2014 exceed 22 (2013=15.3 fails) → 3; ours counts all 4 filtered years (omits >22 filter), baseline applies >22 → 3.",,ok,ok,operand: n2 22에 대한 filter를 해야 함.
0ufvwi9xv37e597q,bar_stacked,Which season has the biggest gap between Matchday and Commercial?,Compute the absolute difference between the Matchday and Commercial values for each season. Select the season that yields the maximum difference.,"{""ops"": [{""op"": ""pairDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""groupA"": ""Matchday"", ""groupB"": ""Commercial"", ""seriesField"": ""Revenue_Type"", ""by"": ""Season"", ""field"": ""Revenue_Million_Euros"", ""absolute"": true}], ""ops2"": [{""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""which"": ""max"", ""field"": ""Revenue_Million_Euros""}]}",59.4 @2018/19,"{""ops"": [{""op"": ""pairDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""by"": ""Season"", ""seriesField"": ""Revenue_Type"", ""field"": ""Revenue_Million_Euros"", ""groupA"": ""Matchday"", ""groupB"": ""Commercial"", ""signed"": true, ""absolute"": true}], ""ops2"": [{""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Revenue_Million_Euros"", ""which"": ""max""}]}",59.4 @2018/19,MATCH,0,,,,,ok,
0oinwvo88bvvs25b,bar_grouped,What was the difference between the maximum value of women and men?,Identify the highest share for the Women category across all services. Find the maximum share for the Men category. Subtract the smaller of the two maxima from the larger.,"{""ops"": [{""op"": ""findExtremum"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""which"": ""max"", ""field"": ""Share of women and men"", ""group"": ""Women""}], ""ops2"": [{""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 2}, ""which"": ""max"", ""field"": ""Share of women and men"", ""group"": ""Men""}], ""ops3"": [{""op"": ""diff"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1"", ""n2""], ""sentenceIndex"": 3}, ""targetA"": ""ref:n1"", ""targetB"": ""ref:n2"", ""signed"": false}]}",0.03 @__diff__,"{""ops"": [{""op"": ""findExtremum"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Share of women and men"", ""group"": ""Women"", ""which"": ""max""}], ""ops2"": [{""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 2}, ""field"": ""Share of women and men"", ""group"": ""Men"", ""which"": ""max""}], ""ops3"": [{""op"": ""diff"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1"", ""n2""], ""sentenceIndex"": 3}, ""field"": ""Share of women and men"", ""targetA"": ""ref:n1"", ""targetB"": ""ref:n2"", ""signed"": false}]}",0.03 @__diff__,MATCH,0,,,,,ok,
1vni31fp2ii7wz68,line_simple,Which year showed the highest drop?,Calculate the decrease between each pair of consecutive months. Find the transition with the largest reduction. Determine the year in which this maximum drop occurred.,"{""ops"": [{""op"": ""lagDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Number in millions""}], ""ops2"": [{""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""which"": ""min"", ""field"": ""Number in millions""}]}",-2.0 @Jun '20,"{""ops"": [{""op"": ""lagDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1, ""view"": {""phase"": 1}, ""source"": ""recursive_step=1;taskId=o1""}, ""field"": ""Number in millions"", ""order"": ""asc"", ""signed"": true}], ""ops2"": [{""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2, ""view"": {""phase"": 2}, ""source"": ""recursive_step=2;taskId=o2""}, ""field"": ""Number in millions"", ""which"": ""min""}]}",-2.0 @Jun '20,MATCH,1,"2020 (largest consecutive drop is May'20->Jun'20 = -2.00 million, which occurs in year 2020)","Max consecutive drop is May'20->Jun'20 (-2.00) => year 2020; all systems return target ""May '21"" and value ~6.61 (=first-last range, not a lagDiff), and gold's -6.61/""May '21"" also disagrees with the data.",,ok,ok,둘 다 정답임.
20gpvz4ylu4olrm7,line_multiple,What is the average difference between Women and Men from 2000?,"Treat ""from 2000"" as the years 2000 and later. Compute the absolute difference between the Women and Men values for each of those years. Average the resulting differences.","{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Year"", ""operator"": "">="", ""value"": ""2000""}], ""ops2"": [{""op"": ""pairDiff"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""groupA"": ""Women"", ""groupB"": ""Men"", ""seriesField"": ""Gender"", ""by"": ""Year"", ""field"": ""Percentage"", ""absolute"": true}], ""ops3"": [{""op"": ""average"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 3}, ""field"": ""Percentage""}]}",9.0,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Year"", ""operator"": ""between"", ""value"": [""2000"", ""2012""], ""xKindHint"": ""ordinal""}], ""ops2"": [{""op"": ""pairDiff"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""by"": ""Year"", ""seriesField"": ""Gender"", ""field"": ""Percentage"", ""groupA"": ""Women"", ""groupB"": ""Men"", ""signed"": true, ""absolute"": true}], ""ops3"": [{""op"": ""average"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 3}, ""field"": ""Percentage""}]}",9.0,MATCH,0,"9.0 (avg of |Women-Men| for 2000,2004,2008,2012 = (12+7+7+10)/4)","True avg diff = 9.0; gold matches; ours=8.667 (averaged only 3 years, dropped one) wrong; baseline=NaN (broken group=Women on average) wrong.",,,ok,
0k7bm9iqewnrzj47,bar_simple,Is the average of the top three greater than twice the average of the lowest three?,Sort the production values to isolate the three highest and three lowest amounts. Calculate the average of the top three values. Compute the average of the bottom three values and multiply that result by two. Compare the first average against the doubled second average to determine if it is larger.,"{""ops"": [{""op"": ""sort"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Production in million liters"", ""order"": ""desc""}, {""op"": ""nth"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 1}, ""n"": [1, 2, 3], ""from"": ""left""}, {""op"": ""average"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 2}, ""field"": ""Production in million liters""}], ""ops2"": [{""op"": ""sort"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [], ""sentenceIndex"": 3}, ""field"": ""Production in million liters"", ""order"": ""asc""}, {""op"": ""nth"", ""id"": ""n5"", ""meta"": {""nodeId"": ""n5"", ""inputs"": [""n4""], ""sentenceIndex"": 3}, ""n"": [1, 2, 3], ""from"": ""left""}, {""op"": ""average"", ""id"": ""n6"", ""meta"": {""nodeId"": ""n6"", ""inputs"": [""n5""], ""sentenceIndex"": 3}, ""field"": ""Production in million liters""}, {""op"": ""scale"", ""id"": ""n7"", ""meta"": {""nodeId"": ""n7"", ""inputs"": [""n6""], ""sentenceIndex"": 3}, ""target"": ""ref:n6"", ""factor"": 2}], ""ops3"": [{""op"": ""compareBool"", ""id"": ""n8"", ""meta"": {""nodeId"": ""n8"", ""inputs"": [""n3"", ""n7""], ""sentenceIndex"": 4}, ""operator"": "">"", ""targetA"": ""ref:n3"", ""targetB"": ""ref:n7""}]}",1.0,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Year"", ""include"": [""2008"", ""2019"", ""2020""]}, {""op"": ""filter"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Year"", ""include"": [""1995"", ""2000"", ""2005""]}], ""ops2"": [{""op"": ""average"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Production in million liters""}], ""ops3"": [{""op"": ""average"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n2""], ""sentenceIndex"": 3}, ""field"": ""Production in million liters""}, {""op"": ""scale"", ""id"": ""n5"", ""meta"": {""nodeId"": ""n5"", ""inputs"": [""n4""], ""sentenceIndex"": 3}, ""target"": ""ref:n4"", ""factor"": 2.0}], ""ops4"": [{""op"": ""compareBool"", ""id"": ""n6"", ""meta"": {""nodeId"": ""n6"", ""inputs"": [""n3"", ""n5""], ""sentenceIndex"": 4}, ""field"": ""Production in million liters"", ""targetA"": ""ref:n3"", ""targetB"": ""ref:n5"", ""operator"": "">""}]}",1.0,MATCH,0,,,,,ok,
0vfqjaxeiv96ww7g,bar_stacked,What is the difference between white and black who answer more than most of all time?,"Treat ""more than most of all time"" as the ""Almost all of the time"" category. Extract the percentage for White in this category. Find the corresponding percentage for Black. Subtract the smaller value from the larger one.","{""ops"": [{""op"": ""retrieveValue"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""target"": ""White"", ""field"": ""Percentage"", ""group"": ""Almost all of the time""}, {""op"": ""retrieveValue"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 1}, ""target"": ""Black"", ""field"": ""Percentage"", ""group"": ""Almost all of the time""}], ""ops2"": [{""op"": ""diff"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1"", ""n2""], ""sentenceIndex"": 2}, ""targetA"": ""ref:n1"", ""targetB"": ""ref:n2"", ""signed"": false}]}",16.0 @__diff__,"{""ops"": [{""op"": ""retrieveValue"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Race"", ""target"": ""White"", ""group"": ""Almost all of the time""}], ""ops2"": [{""op"": ""retrieveValue"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 2}, ""field"": ""Race"", ""target"": ""Black"", ""group"": ""Almost all of the time""}], ""ops3"": [{""op"": ""diff"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1"", ""n2""], ""sentenceIndex"": 3}, ""field"": ""Percentage"", ""targetA"": ""ref:n1"", ""targetB"": ""ref:n2"", ""signed"": false}]}",16.0 @__diff__,MATCH,1,"16 (White ""Almost all of the time"" 10 vs Black 26, |10-26|=16)","Gold=11 sums ""Almost all""+""Most of the time"" (42 vs 53), contradicting its own hint; true answer is just ""Almost all of the time"" diff = 16, which ours and baseline both got.",,,ok,
0opt5fjw2xphdgp2,bar_grouped,Which group shows the highest value in the sum of occasionally and infrequently answered?,Filter the chart to include only the occasionally and infrequently answered categories. Sum the values of these two frequencies for each Race/Ethnicity group. Select the group that yields the maximum combined total.,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Frequency"", ""include"": [""Infrequently (once a year or less)"", ""Occasionally (less than once a month)""]}], ""ops2"": [{""op"": ""sum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Share of respondents"", ""by"": ""Race/Ethnicity""}], ""ops3"": [{""op"": ""findExtremum"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 3}, ""which"": ""max""}]}",0.88 @White,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1, ""view"": {""phase"": 1}, ""source"": ""recursive_step=1;taskId=o1""}, ""field"": ""Frequency"", ""include"": [""Infrequently (once a year or less)"", ""Occasionally (less than once a month)""]}], ""ops2"": [{""op"": ""sum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2, ""view"": {""phase"": 2}, ""source"": ""recursive_step=2;taskId=o2""}, ""field"": ""Share of respondents"", ""by"": ""Race/Ethnicity""}], ""ops3"": [{""op"": ""findExtremum"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 3, ""view"": {""phase"": 3}, ""source"": ""recursive_step=3;taskId=o3""}, ""field"": ""Share of respondents"", ""which"": ""max""}]}",0.88 @White,MATCH,0,"White (Occasionally 0.40 + Infrequently 0.48 = 0.88, the highest combined total)","Ours target=White matches true answer; baseline summed all filtered rows globally (3.23, target __sum__) and never identified a group; gold has no spec.",,ok,ok,operand: n2의 sum에 by가 필요함.
25gpdzxh8nu0c0vf,line_simple,"In average and median values, which one is bigger?",Calculate the average of all the Number_of_Fatalities values across the years. Determine the median of these same values by finding the middle number in the sorted list. Compare the two resulting metrics to see which is larger.,"{""ops"": [{""op"": ""average"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Number_of_Fatalities""}], ""ops2"": [{""op"": ""sort"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 2}, ""field"": ""Number_of_Fatalities"", ""order"": ""asc""}, {""op"": ""nth"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 2}, ""n"": 11, ""from"": ""left""}], ""ops3"": [{""op"": ""compareBool"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n1"", ""n3""], ""sentenceIndex"": 3}, ""operator"": "">"", ""targetA"": ""ref:n1"", ""targetB"": ""ref:n3""}]}",0.0,"{""ops"": [{""op"": ""average"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Number_of_Fatalities""}], ""ops2"": [{""op"": ""sort"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Number_of_Fatalities"", ""order"": ""asc""}, {""op"": ""nth"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 2}, ""order"": ""asc"", ""n"": 11}], ""ops3"": [{""op"": ""compareBool"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n1"", ""n2""], ""sentenceIndex"": 3}, ""targetA"": ""ref:n1"", ""targetB"": ""ref:n2"", ""operator"": "">""}]}",0.0,MATCH,0,,,,,ok,
20qa83ih1gn6toqt,line_multiple,Which year shows the lowest gap between convenience and price,Calculate the absolute difference between the Convenience and Price values for each year. Select the year that yields the smallest gap.,"{""ops"": [{""op"": ""pairDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""groupA"": ""Convenience"", ""groupB"": ""Price"", ""seriesField"": ""Metric"", ""by"": ""Year"", ""field"": ""Has a great impact"", ""absolute"": true}], ""ops2"": [{""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""which"": ""min"", ""field"": ""Has a great impact""}]}",15.0 @2013,"{""ops"": [{""op"": ""pairDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""by"": ""Year"", ""seriesField"": ""Metric"", ""field"": ""Has a great impact"", ""groupA"": ""Convenience"", ""groupB"": ""Price"", ""signed"": true, ""absolute"": true}], ""ops2"": [{""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Has a great impact"", ""which"": ""min""}]}",15.0 @2013,MATCH,0,,,,,ok,
