chart_id,chart_type,question,explanation,gold_spec,gold_value,gen_spec,gen_value,value_match,gold_looks_wrong,true_answer,audit_note,my_verdict,my_gold_verdict,my_gen_verdict,my_note
1g95in84ywix6pcf,bar_simple,"Which creator has the 2nd biggest number of subscribers within creators starting with alphabet ""a""?",Filter the bars to creators whose names start with the letter “a”. Compare the subscriber values among those filtered creators. Select the creator with the second-highest subscriber value in that subset.,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Creator"", ""include"": [""Amixem"", ""Andy""]}], ""ops2"": [{""op"": ""sort"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Number of subscribers in thousands"", ""order"": ""desc""}], ""ops3"": [{""op"": ""nth"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 3}, ""n"": 2, ""from"": ""left""}]}",3409.0 @Andy,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Creator"", ""include"": [""Amixem"", ""Andy""]}], ""ops2"": [{""op"": ""sort"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Number of subscribers in thousands"", ""order"": ""desc""}], ""ops3"": [{""op"": ""nth"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 3}, ""field"": ""Number of subscribers in thousands"", ""order"": ""desc"", ""n"": 2, ""from"": ""left""}]}",3409.0 @Andy,MATCH,1,"Andy (3409 thousand) — the 2nd-highest subscriber count among creators starting with ""a"" (Amixem 4085 is 1st, Andy 3409 is 2nd)","2nd-biggest ""a"" creator is Andy=3409; baseline got it, ours+gold returned Amixem=4085 (the 1st-biggest) due to off-by-one nth indexing.",,,ok,
9r3kyy2jo2o66msh,line_simple,Which month has the biggest increasing rate in number of femicides comparing with the previous month except for april?,Compute the month-to-month change in the Number of femicides by subtracting each month’s value from the previous month’s value. Exclude April from consideration as specified. Compare the remaining positive changes to find the largest increase. Select the month associated with that largest increase.,"{""ops"": [{""op"": ""lagDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Number of femicides""}], ""ops2"": [{""op"": ""filter"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Month"", ""operator"": ""!="", ""value"": ""April""}], ""ops3"": [{""op"": ""findExtremum"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 3}, ""which"": ""max"", ""field"": ""Number of femicides""}]}",19.0 @May,"{""ops"": [{""op"": ""lagDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1, ""view"": {""phase"": 1}, ""source"": ""recursive_step=1;taskId=o1""}, ""field"": ""Number of femicides"", ""order"": ""asc""}], ""ops2"": [{""op"": ""filter"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2, ""view"": {""phase"": 2}, ""source"": ""recursive_step=2;taskId=o2""}, ""field"": ""Month"", ""exclude"": [""April""]}], ""ops3"": [{""op"": ""filter"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 3, ""view"": {""phase"": 3}, ""source"": ""recursive_step=3;taskId=o3""}, ""field"": ""Number of femicides"", ""operator"": "">"", ""value"": 0}, {""op"": ""findExtremum"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n3""], ""sentenceIndex"": 3, ""view"": {""phase"": 4}, ""source"": ""recursive_step=4;taskId=o4""}, ""field"": ""Number of femicides"", ""which"": ""max""}]}",19.0 @May,MATCH,0,,,,ok,ok,둘 다 맞음.
1bv05pu9d8jnidty,bar_simple,What is the average value up to before 2026?,Filter the chart to the years earlier than 2026. Sum the “National debt in billion US dollars” values for those years. Count how many years are included in that filtered set. Divide the sum by the count to get the average.,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Year"", ""operator"": ""<"", ""value"": ""2026""}], ""ops2"": [{""op"": ""average"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""National debt in billion US dollars""}]}",29949.5,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Year"", ""operator"": ""between"", ""value"": [""2020"", ""2025""], ""xKindHint"": ""nominal""}, {""op"": ""sum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 1}, ""field"": ""National debt in billion US dollars""}, {""op"": ""count"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1""], ""sentenceIndex"": 1}, ""field"": ""National debt in billion US dollars""}, {""op"": ""diff"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n2"", ""n3""], ""sentenceIndex"": 1}, ""targetA"": ""ref:n2"", ""targetB"": ""ref:n3"", ""signed"": false, ""mode"": ""ratio""}]}",29949.5 @__diff__,MATCH,0,,,,,ok,
2mi8b2r0oalayl6g,bar_stacked,Which year has the smallest sum of golf wear and golf gear?,Locate the two stacked segments labeled Footjoy golf wear and Titleist golf gear for each year. Add those two segment values within each year to get a yearly combined total. Compare the combined totals across all years. Select the year with the minimum combined total.,"{""ops"": [{""op"": ""sum"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Revenue in million US dollars"", ""group"": [""Footjoy golf wear"", ""Titleist golf gear""], ""by"": ""Year""}], ""ops2"": [{""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""which"": ""min""}]}",548.26 @2015,"{""ops"": [{""op"": ""sum"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Revenue in million US dollars"", ""group"": [""Footjoy golf wear"", ""Titleist golf gear""], ""by"": ""Year""}], ""ops2"": [{""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""which"": ""min""}]}",548.26 @2015,MATCH,0,"2015 (combined golf wear + golf gear = 548.26, the smallest yearly total)","Answer is year 2015; both systems summed all years into one grand total (ours 10616.16, baseline 3989.76) instead of grouping by year, so neither yields a year. Gold has no spec.",,,ok,
82aqt0k0jnbj3irf,line_simple,Which year is the median number of enterprises?,Sort the years by the “Number of enterprises” values from smallest to largest. Locate the middle value in this ordered list since there are nine total years. Read off the year associated with that middle value.,"{""ops"": [{""op"": ""sort"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Number of enterprises"", ""order"": ""asc""}], ""ops2"": [{""op"": ""nth"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""n"": 5, ""from"": ""left""}]}",494099.0 @2015,"{""ops"": [{""op"": ""sort"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Number of enterprises"", ""order"": ""asc""}, {""op"": ""nth"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 1}, ""field"": ""Number of enterprises"", ""order"": ""asc"", ""n"": 5}]}",494099.0 @2015,MATCH,0,"2015 (median number of enterprises = 494099, the 5th of 9 sorted values)","Median is 494099 (2015); both ours and baseline returned 575733/2014 (the max), so both wrong; gold correct.",,,ok,
1jatwi94v2d8cr9u,bar_grouped,What is the difference between the yearly sum of the digital market and the annual sum of the package market?,Sum the Digital market values across all years shown in the chart. Sum the Package market values across all years shown in the chart. Subtract the package-market total from the digital-market total.,"{""ops"": [{""op"": ""sum"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Value in billion US dollars"", ""group"": ""Digital market""}], ""ops2"": [{""op"": ""sum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 2}, ""field"": ""Value in billion US dollars"", ""group"": ""Package market""}], ""ops3"": [{""op"": ""diff"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1"", ""n2""], ""sentenceIndex"": 3}, ""targetA"": ""ref:n1"", ""targetB"": ""ref:n2"", ""signed"": true}]}",26.0 @__diff__,"{""ops"": [{""op"": ""sum"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Value in billion US dollars"", ""group"": ""Digital market""}, {""op"": ""sum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Value in billion US dollars"", ""group"": ""Package market""}, {""op"": ""diff"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1"", ""n2""], ""sentenceIndex"": 1}, ""field"": ""Value in billion US dollars"", ""targetA"": ""ref:n1"", ""targetB"": ""ref:n2"", ""signed"": true}]}",26.0 @__diff__,MATCH,0,,,,,ok,
2bhsybiilde28j87,bar_stacked,What is the average percentage of non-black races that they answered very interested?,Filter the chart to the “Very interested” segments for the non-Black race categories. Read the Share_of_Respondents values for those segments and convert them to percentages. Average those percentages across the selected races.,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Race_Ethnicity"", ""operator"": ""!="", ""value"": ""Black"", ""group"": ""Very interested""}], ""ops2"": [{""op"": ""average"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Share_of_Respondents""}]}",0.19,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1, ""view"": {""phase"": 1}, ""source"": ""recursive_step=1;taskId=o1""}, ""field"": ""Race_Ethnicity"", ""include"": [""Hispanic"", ""Other"", ""White""], ""group"": ""Very interested""}], ""ops2"": [{""op"": ""scale"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2, ""view"": {""phase"": 2, ""parallelGroup"": ""p2""}, ""source"": ""recursive_step=2;taskId=o2""}, ""target"": ""ref:n1"", ""factor"": 100.0}], ""ops3"": [{""op"": ""average"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1""], ""sentenceIndex"": 3, ""view"": {""phase"": 2, ""parallelGroup"": ""p2""}, ""source"": ""recursive_step=3;taskId=o3""}, ""field"": ""Share_of_Respondents""}]}",0.19,MATCH,0,"19% (0.19) — average of White 0.20, Hispanic 0.16, Other 0.21 for ""Very interested""","Ours omitted the ""Very interested"" filter, averaging all 15 non-Black rows (19.93%) instead of 19%; baseline returned NaN.",,ok,ok,op: average를 물어봤으므로 n3 scale은 필요하지 않음.
1bywaj7stsb3060c,bar_simple,What is the average market share for a company with 5 or fewer letters in its name?,Filter the bars to companies whose name length is 5 letters or fewer. Read the Market shares values for those selected companies. Sum those values and divide by the count of selected companies to get the average.,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Company"", ""include"": [""Agorà"", ""Conad"", ""Crai"", ""MD"", ""Selex""]}], ""ops2"": [{""op"": ""average"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Market shares""}]}",0.067,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1, ""view"": {""phase"": 1}, ""source"": ""recursive_step=1;taskId=o1""}, ""field"": ""Company"", ""include"": [""Conad"", ""Crai"", ""MD""]}], ""ops2"": [{""op"": ""average"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2, ""view"": {""phase"": 2}, ""source"": ""recursive_step=2;taskId=o2""}, ""field"": ""Market shares""}]}",0.0677,MATCH,0,"0.067 (avg of Conad 0.148, Selex 0.101, Agorà 0.031, MD 0.031, Crai 0.024 = 0.335/5)","Baseline 0.0596 is the all-15 average (filter included every company), not the ≤5-letter subset avg 0.067; gold and ours produced no spec.",,,ok,
6ah60yba8o7rw0i9,line_multiple,What is the difference between the maximum value of yogurt with additives and the minimum value of yogurt without additives?,Find the highest Average_Price_Euros value on the line for “Yoghurt with additives.” Locate the lowest Average_Price_Euros value on the line for “Yoghurt without additives.” Subtract the minimum without-additives value from the maximum with-additives value.,"{""ops"": [{""op"": ""findExtremum"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""which"": ""max"", ""field"": ""Average_Price_Euros"", ""group"": ""Yoghurt with additives""}], ""ops2"": [{""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 2}, ""which"": ""min"", ""field"": ""Average_Price_Euros"", ""group"": ""Yoghurt without additives""}], ""ops3"": [{""op"": ""diff"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1"", ""n2""], ""sentenceIndex"": 3}, ""targetA"": ""ref:n1"", ""targetB"": ""ref:n2"", ""signed"": true}]}",0.91 @__diff__,"{""ops"": [{""op"": ""findExtremum"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Average_Price_Euros"", ""group"": ""Yoghurt with additives"", ""which"": ""max""}], ""ops2"": [{""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 2}, ""field"": ""Average_Price_Euros"", ""group"": ""Yoghurt without additives"", ""which"": ""min""}], ""ops3"": [{""op"": ""diff"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1"", ""n2""], ""sentenceIndex"": 3}, ""targetA"": ""ref:n1"", ""targetB"": ""ref:n2"", ""signed"": false}]}",0.91 @__diff__,MATCH,0,,,,,ok,
5p6g89v7l99aes05,line_multiple,What year has the biggest difference between playoff teams and all teams?,Compute the difference in Average_Payroll_Million_USD between the Playoff teams line and the All teams line for each year. Compare these year-by-year gaps to find the maximum. Select the year associated with that largest gap.,"{""ops"": [{""op"": ""pairDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""groupA"": ""Playoff teams"", ""groupB"": ""All teams"", ""seriesField"": ""Team_Group"", ""by"": ""Year"", ""field"": ""Average_Payroll_Million_USD"", ""absolute"": true}], ""ops2"": [{""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""which"": ""max"", ""field"": ""Average_Payroll_Million_USD""}]}",31.9 @2004,"{""ops"": [{""op"": ""pairDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""by"": ""Year"", ""seriesField"": ""Team_Group"", ""field"": ""Average_Payroll_Million_USD"", ""groupA"": ""Playoff teams"", ""groupB"": ""All teams"", ""absolute"": true}], ""ops2"": [{""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Average_Payroll_Million_USD"", ""which"": ""max""}], ""ops3"": [{""op"": ""nth"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 3}, ""n"": 1, ""from"": ""left""}]}",31.9 @2004,MATCH,0,,,,,ok,
1ce802l2rdg98d7d,bar_simple,Which party has the third most respondents?,Sort the bars by the “Share of respondents” value from highest to lowest. Locate the bar in the third position in that ordering. Read the corresponding Party label from the x-axis.,"{""ops"": [{""op"": ""sort"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Share of respondents"", ""order"": ""desc""}], ""ops2"": [{""op"": ""nth"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""n"": 3, ""from"": ""left""}]}",0.19 @PD (Partito Democratico),"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1, ""view"": {""phase"": 1}, ""source"": ""recursive_step=1;taskId=o1""}, ""field"": ""Party"", ""include"": [""Fratelli d'Italia"", ""Lega"", ""PD (Partito Democratico)""]}], ""ops2"": [{""op"": ""nth"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2, ""view"": {""phase"": 2}, ""source"": ""recursive_step=2;taskId=o2""}, ""field"": ""Share of respondents"", ""order"": ""desc"", ""n"": 3}]}",0.19 @PD (Partito Democratico),MATCH,1,PD (Partito Democratico) (0.19) — the third highest Share of respondents,"3rd-most desc = PD (0.19); gold/ours returned Azione (0.031, 3rd-from-bottom) and baseline Forza Italia (0.075, 5th) — all wrong.",,ok,ok,완전 일치함.
1hokbw2gmzar9ye8,bar_grouped,What's the difference between women over 60 and men under 40?,Locate the Women bar for the “60 years and over” age group and read its percentage value. Locate the Men bar for the “18 to 39 years” age group and read its percentage value. Subtract the men-under-40 value from the women-over-60 value.,"{""ops"": [{""op"": ""retrieveValue"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""target"": ""Women"", ""field"": ""Percentage of adults"", ""group"": ""60 years and over""}], ""ops2"": [{""op"": ""retrieveValue"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 1}, ""target"": ""Men"", ""field"": ""Percentage of adults"", ""group"": ""18 to 39 years""}], ""ops3"": [{""op"": ""diff"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1"", ""n2""], ""sentenceIndex"": 2}, ""targetA"": ""ref:n1"", ""targetB"": ""ref:n2"", ""signed"": true}]}",0.427 @__diff__,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1, ""view"": {""phase"": 1, ""parallelGroup"": ""p1""}, ""source"": ""recursive_step=1;taskId=o1;auto=dimFilter""}, ""field"": ""Group"", ""include"": [""Women""]}, {""op"": ""retrieveValue"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 1, ""view"": {""phase"": 2, ""parallelGroup"": ""p2""}, ""source"": ""recursive_step=1;taskId=o1""}, ""field"": ""Percentage of adults"", ""target"": ""60 years and over""}], ""ops2"": [{""op"": ""retrieveValue"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [], ""sentenceIndex"": 2, ""view"": {""phase"": 1, ""parallelGroup"": ""p1""}, ""source"": ""recursive_step=2;taskId=o2""}, ""field"": ""Group"", ""target"": ""Men"", ""group"": ""18 to 39 years""}], ""ops3"": [{""op"": ""diff"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n1"", ""n3""], ""sentenceIndex"": 3, ""view"": {""phase"": 2, ""parallelGroup"": ""p2""}, ""source"": ""recursive_step=3;taskId=o3""}, ""targetA"": ""ref:n1"", ""targetB"": ""ref:n3"", ""signed"": false}]}",0.427 @__diff__,MATCH,0,,,,,ok,
5wpw8detqynmqv1s,line_multiple,What is the difference between the maximum value for female victims and the minimum value for male victims?,Scan the female line (or points) and select the highest Number_of_Victims value. Scan the male line (or points) and select the lowest Number_of_Victims value. Subtract the male minimum from the female maximum.,"{""ops"": [{""op"": ""findExtremum"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""which"": ""max"", ""field"": ""Number_of_Victims"", ""group"": ""Female""}], ""ops2"": [{""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 2}, ""which"": ""min"", ""field"": ""Number_of_Victims"", ""group"": ""Male""}], ""ops3"": [{""op"": ""diff"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1"", ""n2""], ""sentenceIndex"": 3}, ""targetA"": ""ref:n1"", ""targetB"": ""ref:n2"", ""signed"": true}]}",-151.0 @__diff__,"{""ops"": [{""op"": ""findExtremum"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1, ""view"": {""phase"": 1, ""parallelGroup"": ""p1""}, ""source"": ""recursive_step=1;taskId=o1""}, ""field"": ""Number_of_Victims"", ""group"": ""Female"", ""which"": ""max""}], ""ops2"": [{""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 2, ""view"": {""phase"": 1, ""parallelGroup"": ""p1""}, ""source"": ""recursive_step=2;taskId=o2""}, ""field"": ""Number_of_Victims"", ""group"": ""Male"", ""which"": ""min""}], ""ops3"": [{""op"": ""diff"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1"", ""n2""], ""sentenceIndex"": 3, ""view"": {""phase"": 2}, ""source"": ""recursive_step=3;taskId=o3""}, ""field"": ""Number_of_Victims"", ""targetA"": ""ref:n1"", ""targetB"": ""ref:n2"", ""signed"": false}]}",151.0 @__diff__,MISMATCH,0,151 (female max 207 in 2002 minus male min 358 in 2013 = -151; absolute difference 151),"Both ours and baseline return -151 (signed); equals gold 151 under sign-convention equivalence, so both correct despite auto-judge flagging WRONG.",,ok,ok,signed는 중요하지 않음.
8e9wp443ff1i6snq,line_simple,Which year has the biggest difference in value from the following year?,Compute the absolute year-to-year change by subtracting each year’s immigration rate from the following year’s rate. Compare these absolute changes across all adjacent year pairs. Select the starting year of the pair with the largest absolute change.,"{""ops"": [{""op"": ""lagDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Immigration rate per thousand inhabitants"", ""absolute"": true}], ""ops2"": [{""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""which"": ""max"", ""field"": ""Immigration rate per thousand inhabitants""}]}",5.63 @2011,"{""ops"": [{""op"": ""lagDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Immigration rate per thousand inhabitants"", ""order"": ""asc"", ""absolute"": true}, {""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 1}, ""field"": ""Immigration rate per thousand inhabitants"", ""which"": ""max""}]}",5.63 @2011,MATCH,0,,,,,ok,
2n0g3tsz1rsz6fgr,bar_stacked,What is the largest average value in the industry when you get the average value for each of the five consecutive years?,Form five-year consecutive windows across the Year axis (2010–2014 through 2016–2020). Extract the Industry segment value for each year within a window. Average the five Industry values inside each window. Compare the window averages and select the largest one.,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""group"": ""Industry""}], ""ops2"": [{""op"": ""rollingWindow"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""window"": 5, ""aggregate"": ""avg"", ""field"": ""Share of total employment"", ""orderField"": ""Year""}], ""ops3"": [{""op"": ""findExtremum"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 3}, ""which"": ""max"", ""field"": ""Share of total employment""}]}",27.564 @2010__2014,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Year"", ""operator"": ""between"", ""value"": [""2010"", ""2020""], ""xKindHint"": ""temporal""}, {""op"": ""filter"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 1}, ""group"": ""Industry""}, {""op"": ""rollingWindow"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 1}, ""window"": 5, ""aggregate"": ""avg"", ""field"": ""Share of total employment"", ""orderField"": ""Year"", ""group"": ""Industry""}, {""op"": ""findExtremum"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n3""], ""sentenceIndex"": 1}, ""field"": ""Share of total employment"", ""group"": ""Industry"", ""which"": ""max""}]}",27.564 @2010__2014,MATCH,0,,,,,ok,
8chfa8n079zpfigi,line_simple,How many years correspond to a value between 20 and 30?,Filter the chart’s points to those whose FIFA World Ranking position lies from 20 to 30 inclusive. Count the remaining years.,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""FIFA World Ranking position"", ""operator"": "">="", ""value"": 20}, {""op"": ""filter"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 1}, ""field"": ""FIFA World Ranking position"", ""operator"": ""<="", ""value"": 30}], ""ops2"": [{""op"": ""count"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 2}}]}",11.0,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""FIFA World Ranking position"", ""operator"": ""between"", ""value"": [""20"", ""30""], ""xKindHint"": ""quantitative""}, {""op"": ""count"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 1}, ""field"": ""FIFA World Ranking position""}]}",11.0,MATCH,0,11,"11 years have ranking 20-30 inclusive; gold=11 correct; ours/baseline both returned 1 (between-filter failed), wrong.",,,ok,
